sttn_idntfr,sttn_std_idntfr,sttn_ty,centr_cartrk_se,korean_nm,shrten_nm,la,lo,detect_headg_value,link_idntfr,link_la,link_lo,link_isesttn_sn,link_isesttn_dstnc,start_dcs_dstnc,arvl_dcs_dstnc,reform_no,sttn_svc_idntfr,sttn_svc_nm
1116,355004493,1,0,옥계성당건너,옥계성당건너,128.4221885,36.14603557,270,3550139100,128.4222048,36.14586671,2,519,50,50,1393,11116,
1117,355004501,1,0,산동보건지소앞,산동보건지소앞,128.4380142,36.16793689,130,3550137500,128.4380142,36.16794779,1,217,50,50,1398,11117,
1118,355004502,1,0,산동중학교입구,산동중학교입구,128.4381939,36.16799136,130,3550137400,128.4381939,36.16796957,1,300,50,50,1398,11118,
1119,355004503,1,0,대망2리회관,대망2리회관,128.3160413,36.18296838,0,3550120500,128.3160301,36.1829368,1,1,50,50,1401,11119,
1120,355004507,1,0,구미푸른요양병원건너,구미푸른요양원건너,128.4813783,36.13520273,125,3550055300,128.4813619,36.13524086,3,1654,50,50,1425,11120,
1121,355004508,1,0,구미푸른요양병원,구미푸른요양원,128.480583,36.13564395,280,3550012700,128.4805721,36.13569842,2,505,50,50,1425,11121,
1122,355004574,1,0,새마을운동테마공원,새마을운동테마공원,128.3512096,36.09131094,30,3550128600,128.3512257,36.09131094,2,1230,50,50,1404,11122,
1123,355004506,1,0,잿골길 입구,잿골길 입구,128.3064726,36.25348229,195,3550132200,128.30651,36.25346624,1,632,50,0,1429,11123,
1124,355004504,1,0,구미시공설숭조당,구미시공설숭조당,128.319643,36.29490463,100,3550024600,128.3196269,36.29488053,7,4216,50,50,1406,11124,
1125,355004505,1,0,구미시공설숭조당건너,구미시공설숭조당건너,128.3196912,36.29497695,300,3550066900,128.3196832,36.29497695,4,2410,50,50,1401,11125,
1126,355004578,1,0,초곡리 신내교,초곡리 신내교,128.3179697,36.29563928,300,3550066900,128.3179617,36.29562321,5,2586,50,50,1406,11126,
1127,355004577,1,0,초곡리 신내교(숭조당방면),초곡리 신내교(숭조),128.3179625,36.29554954,100,3550024600,128.3179625,36.29550133,6,4040,50,50,1406,11127,
1128,355004576,1,0,초곡리 신내,초곡리 신내,128.3146798,36.29650387,100,3550024600,128.314707,36.29652566,5,3722,50,50,1406,11128,
1129,355004509,1,0,초곡리 신내(마을회관방면),초곡리 신내 건너,128.3147179,36.29666728,300,3550066900,128.3147179,36.29665094,6,2904,50,50,1406,11129,
1130,355004513,1,0,인동정류장 종점,인동정류장 종점,128.4227043,36.10878225,350,3550056800,128.4226802,36.10876618,1,37,50,50,1409,11130,
1131,355004516,1,0,월암서원,월암서원,128.3081458,36.30838994,96,3550049300,128.3081186,36.30847164,4,3175.5,50,50,1409,11131,
1132,355004514,1,0,공단지구어린이공원앞,공단지구어린이공원앞,128.3894084,36.09562226,0,3550102600,128.3904449,36.09566244,1,323,50,50,1409,11132,
1133,355004515,1,0,공단지구어린이공원,공단지구어린이공원,128.3892316,36.09563833,170,3550102500,128.3903244,36.09558209,1,183,50,50,1409,11133,
1134,355004510,1,0,대망2리 못두들,대망2리 못두들,128.3153522,36.18629971,0,3550120500,128.3153522,36.18628881,2,390,50,50,1406,11134,
1135,355004517,1,0,무수3리,무수3리,128.1954883,36.26154458,180,3550112200,128.195424,36.26156065,1,992,50,50,1409,11135,
1136,355004518,1,0,무수3리,무수3리,128.1955865,36.26154036,350,3550112300,128.1955704,36.26150019,1,85,50,50,1409,11136,
1137,355004511,1,0,대망2리 못두들,대망2리 못두들,128.3152487,36.18629426,180,3550120400,128.3152214,36.18629426,3,2676,50,50,1406,11137,
1138,355004512,1,0,우림필유아파트,우림필유아파트,128.3739315,36.12272974,180,3550141700,128.3739315,36.12258266,1,131,50,50,1408,11138,
1139,355004519,1,0,봉곡,봉곡,128.2629047,36.24707786,135,3550113300,128.2629609,36.24714214,1,10,50,50,1412,11139,
1140,355004520,1,0,죽장2리,죽장2리,128.2771922,36.24151961,105,3550113300,128.2771813,36.2415305,4,1540,50,50,1412,11140,
1141,355004521,1,0,죽장2리,죽장2리,128.2772084,36.2416637,105,3550113200,128.2772004,36.24163959,2,1260,50,50,1412,11141,
1142,355004522,1,0,죽장1리마을회관,죽장1리 마을회관,128.2817183,36.24048074,105,3550113200,128.2817619,36.24067683,1,807,50,50,1412,11142,
1143,355004523,1,0,죽장1리마을회관건너,죽장1리마을회관건너,128.2816951,36.24037768,105,3550113300,128.2817223,36.24056833,5,1990,50,50,1412,11143,
1144,355004524,1,0,묵어1리,묵어1리,128.5034367,36.14086194,200,3550013400,128.5034367,36.14083783,2,3220,50,50,1412,11144,
1145,355004525,1,0,봉곡,봉곡,128.2629363,36.24732219,303,3550113200,128.2632195,36.24714243,5,2745,50,50,1413,11145,
1146,355004526,1,0,바지미마을입구,바지미마을입구,128.5050067,36.11287011,0,3550045600,128.5049746,36.11286208,1,62,50,50,1413,11146,
1147,355004527,1,0,바지미마을입구,바지미마을입구,128.5048139,36.11301474,185,3550013200,128.504838,36.1129826,4,1890,50,50,1416,11147,
1148,355004528,1,0,상장1리,상장1리,128.5020499,36.11664656,325,3550045600,128.5020579,36.11663852,2,553,50,50,1413,11148,
1149,355004529,1,0,상장1리,상장1리,128.5019374,36.1165421,125,3550013200,128.5019454,36.11655014,3,1340,50,50,1416,11149,
1150,355004530,1,0,수명리 마을입구건너,수명리 마을입구,128.5386898,36.12136819,300,3550013900,128.5386898,36.12133605,1,857,50,50,1414,11150,
1151,355004531,1,0,수명리 마을입구,수명리 마을입구건너,128.5386496,36.12124767,110,3550056400,128.5386255,36.12123963,3,4203,50,50,1414,11151,
1152,355004532,1,0,동정교,동정교,128.3263828,36.33003839,45,3550062900,128.3263828,36.33002232,2,1498.5,50,50,1416,11152,
1153,355004533,1,0,동정교,동정교,128.3262944,36.33010267,207,3550006500,128.3262944,36.3300866,1,711,50,50,1416,11153,
1154,355004534,1,0,상장1리 서당골,상장1리 서당골,128.4983728,36.12031928,154,3550013200,128.4983808,36.12034339,2,816.1,50,50,1416,11154,
1155,355004535,1,0,상장1리 서당골,상장1리 서당골,128.4985496,36.12037553,325,3550045600,128.4985255,36.12036749,3,1078,50,50,1416,11155,
1156,355004539,1,0,e편한세상 금오파크정문,e편한세상금오파크,128.3541565,36.10511115,120,3550077700,128.3541892,36.10518196,2,1060,50,50,1422,11156,
1157,355004550,1,0,e편한세상 금오파크정문건너,e편한세상 금오파크,128.3528945,36.10601354,285,3550035900,128.3528678,36.10592263,1,438,50,50,1426,11157,
1158,355004540,1,0,새마을운동테마공원건너,새마을운동테마공원,128.3514711,36.09146072,30,3550128700,128.351433,36.09144438,1,316,50,50,1422,11158,
1159,355004541,1,0,산동호반베르디움아파트동편,산동호반베르디움,128.4288473,36.14412105,200,3550095900,128.4288714,36.14410498,1,448,50,50,1422,11159,
1160,355004536,1,0,인동차고지,인동차고지,128.4231429,36.1104651,0,3550123000,128.4231027,36.11042493,1,63,50,50,1419,11160,
1161,355004537,1,0,횡산리말골,횡산리말골,128.2776568,36.19650085,80,3550081200,128.2776568,36.19654102,1,1280,50,50,1420,11161,
1162,355004538,1,0,횡산리말골건너,횡산리말골건너,128.2776408,36.19667762,290,3550039000,128.2776247,36.19665351,1,640,50,50,1420,11162,
1163,355004542,1,0,흥안골 입구,흥안골 입구,128.4152568,36.15483981,170,3550145000,128.4152246,36.15483178,1,836,50,50,1422,11163,
1164,355004543,1,0,흥안골 입구 건너,흥안골 입구 건너,128.4153036,36.15512813,350,3550145800,128.41526,36.15511179,1,963,50,50,1422,11164,
1165,355004546,1,0,금강물류건너,금강물류건너,128.3718521,36.07160618,268,3550077500,128.3718762,36.07159011,2,1280,50,50,1423,11165,
1166,355004544,1,0,다곡리 다항,다곡리 다항,128.3821411,36.2804454,270,3550089700,128.3821492,36.28042933,1,1060,50,50,1423,11166,
1167,355004545,1,0,다곡리 다항(배넘이골),다곡리 다항,128.3821817,36.28026091,92,3550092100,128.3821708,36.28029904,2,1440,50,50,1423,11167,
1168,355004547,1,0,선기1교,선기1교,128.3067324,36.1310783,0,3550025400,128.3077207,36.13063638,2,5,50,50,1425,11168,
1169,355004548,1,0,오로미륵마을,오로미륵마을,128.5396851,36.17683833,350,3550047900,128.5396369,36.1768544,3,6088,50,50,1426,11169,
1170,355004549,1,0,오로미륵마을건너,오로미륵마을건너,128.5395244,36.17696689,265,3550005000,128.5395244,36.17695082,3,1054,50,50,1426,11170,
1171,355004575,1,0,태완노블리안정문,태완노블리안정문,128.3056557,36.24711991,190,3550037000,128.3056878,36.24711991,1,193,50,50,1429,11171,
1172,355004551,1,0,태완노블리안정문건너,태완노블리안정문건너,128.3058566,36.2469351,15,3550079400,128.3058003,36.246911,1,400,50,50,1429,11172,
1173,355004552,1,0,태완노블리안후문,태완노블리안후문,128.303417,36.24752387,45,3550131900,128.3033769,36.24755601,1,269,50,50,1429,11173,
1174,355004553,1,0,태완노블리안후문건너,태완노블리안후문건너,128.3032563,36.2475078,200,3550131800,128.3032162,36.24751583,1,144,50,50,1429,11174,
1175,355004554,1,0,교리e편한세상A후문건너,교리e편한세상A후문,128.3064714,36.25276011,15,3550132300,128.3064339,36.25276546,1,216,50,50,1429,11175,
1176,355004555,1,0,횡산리 대방골건너,횡산리 대방골건너,128.2850571,36.19382602,115,3550039100,128.2850571,36.19380192,1,350,50,50,1429,11176,
1177,355004556,1,0,해평리(해평교),해평리(해평교),128.3875221,36.18821511,45,3550047200,128.3874899,36.18823118,1,212,50,50,1434,11177,
1178,355004557,1,0,해평리(해평교),해평리(해평교),128.3875542,36.18842402,225,3550004300,128.3875622,36.1884642,1,774,50,50,1434,11178,
1179,355004558,1,0,해평리마을입구,해평리마을입구,128.3834301,36.18706312,280,3550004400,128.3833176,36.18707115,1,229,50,50,1434,11179,
1180,355004561,1,0,금전동중간마을,금전동중간마을,128.4631826,36.12852445,270,3550144000,128.4631826,36.12848702,1,506,50,50,1441,11180,
1181,355004569,1,0,독동리마을회관,독동리마을회관,128.3270434,36.24180562,350,3550127700,128.3270052,36.24180562,1,10,50,50,1443,11181,
1182,355004560,1,0,구미시립노인요양병원,구미시립노인요양병원,128.2858644,36.15018884,285,3530002700,128.2858644,36.15014866,1,14,50,50,1437,11182,
1183,355004570,1,0,이편한세상 금오파크후문,이편한세상 금오파크,128.3554665,36.1021821,192,3550035600,128.3554906,36.102158,1,200,50,50,1444,11183,
1184,355004571,1,0,이편한세상 금오파크후문건너,이편한세상 금오파크,128.3556637,36.1021106,12,3550078000,128.3556396,36.10210257,1,26,50,50,1444,11184,
1185,355004563,1,0,제이에스건너,제이에스건너,128.4368693,36.13205828,90,3550096300,128.4368854,36.13212256,1,268,50,50,1441,11185,
