노선번호,정류소순서,구간_이름
GMB17310,4,오로리(오로삼거리방면) - 오로삼거리
GMB17310,5,오로삼거리 - 고아농공단지건너
GMB17310,6,고아농공단지건너 - 고아읍행정복지센터건너
GMB17310,7,고아읍행정복지센터건너 - 고아정류장
GMB17310,8,고아정류장 - 예강1리(고아119안전센터앞)
GMB17310,9,예강1리(고아119안전센터앞) - 항곡현일중고등학교건너
GMB17310,10,항곡현일중고등학교건너 - 봉한2리(봉한1리방면)
GMB17310,11,봉한2리(봉한1리방면) - 봉한1리(낙동강부대앞방면)
GMB17310,12,봉한1리(낙동강부대앞방면) - 낙동강부대앞
GMB17310,13,낙동강부대앞 - 송림네거리(문성3리방면)
GMB17310,14,송림네거리(문성3리방면) - 태왕아너스아파트
GMB17310,15,태왕아너스아파트 - 청솔아파트앞
GMB17310,16,청솔아파트앞 - 경남아너스빌앞
GMB17310,17,경남아너스빌앞 - 원호세영리첼레이크뷰앞
GMB17310,18,원호세영리첼레이크뷰앞 - 원호푸르지오아파트앞
GMB17310,19,원호푸르지오아파트앞 - 새길도로
GMB17310,20,새길도로 - 현대아파트건너
GMB17310,21,현대아파트건너 - 봉곡동대구은행앞
GMB17310,22,봉곡동대구은행앞 - 경구고등학교앞
GMB17310,23,경구고등학교앞 - 선주원남동행정복지센터건너
GMB17310,24,선주원남동행정복지센터건너 - 봉곡네거리(선주고등학교방면)
GMB17310,25,봉곡네거리(선주고등학교방면) - 선주고등학교건너
GMB17310,26,선주고등학교건너 - 도봉초등학교건너
GMB17310,27,도봉초등학교건너 - 주공5단지건너
GMB17310,28,주공5단지건너 - 도량2동(미소지움아파트건너방면)
GMB17310,29,도량2동(미소지움아파트건너방면) - 미소지움아파트건너
GMB17310,30,미소지움아파트건너 - 원평마을문화센터앞
GMB17310,31,원평마을문화센터앞 - 구미역
GMB17320,1,구미역(중앙시장) - 원평마을문화센터건너
GMB17320,2,원평마을문화센터건너 - 미소지움아파트앞
GMB17320,3,미소지움아파트앞 - 도량2동(선주고등학교방면)
GMB17320,4,도량2동(선주고등학교방면) - 주공5단지앞
GMB17320,5,주공5단지앞 - 도봉초등학교앞
GMB17320,6,도봉초등학교앞 - 선주고등학교앞
GMB17320,7,선주고등학교앞 - 봉곡네거리(부곡새마을방면)
GMB17320,8,봉곡네거리(부곡새마을방면) - 선주원남동행정복지센터앞
GMB17320,9,선주원남동행정복지센터앞 - 경구고등학교건너
GMB17320,10,경구고등학교건너 - 봉곡동대구은행건너
GMB17320,11,봉곡동대구은행건너 - 현대아파트앞
GMB17320,12,현대아파트앞 - 새길도로입구(원호대우아파트방면)
GMB17320,13,새길도로입구(원호대우아파트방면) - 원호푸르지오아파트건너
GMB17320,14,원호푸르지오아파트건너 - 원호세영리첼레이크뷰건너
GMB17320,15,원호세영리첼레이크뷰건너 - 문성레이크자이아파트
GMB17320,16,문성레이크자이아파트 - 문성태완노블리안아파트
GMB17320,17,문성태완노블리안아파트 - 태왕아너스아파트건너
GMB17320,18,태왕아너스아파트건너 - 낙동강부대건너
GMB17320,19,낙동강부대건너 - 봉한1리(봉한2리방면)
GMB17320,20,봉한1리(봉한2리방면) - 봉한2리(항곡현일중고등학교앞방면)
GMB17320,21,봉한2리(항곡현일중고등학교앞방면) - 항곡현일중고등학교앞
GMB17320,22,항곡현일중고등학교앞 - 예강1리(고아119안전센터건너)
GMB17320,23,예강1리(고아119안전센터건너) - 고아읍행정복지센터앞
GMB17320,24,고아읍행정복지센터앞 - 고아초등학교앞
GMB17320,25,고아초등학교앞 - 고아농공단지앞
GMB17320,26,고아농공단지앞 - 오로삼거리
GMB17320,27,오로삼거리 - 오로리(오로리새마을방면)
GMB17320,28,오로리(오로리새마을방면) - 오로리새마을(고아에덴아파트방면)
GMB17320,29,오로리새마을(고아에덴아파트방면) - 고아에덴아파트앞
GMB17320,30,고아에덴아파트앞 - 선산터미널종점
GMB174-120,1,구미역(김천행) - 원평마을문화센터건너
GMB174-120,2,원평마을문화센터건너 - 도량2동입구(선기동교복단지건너방면)
GMB174-120,3,도량2동입구(선기동교복단지건너방면) - 선기동교복단지건너
GMB174-120,4,선기동교복단지건너 - 봉곡동입구(진주울입구방면)
GMB174-120,5,봉곡동입구(진주울입구방면) - 진주울입구(장흥리방면)
GMB174-120,6,진주울입구(장흥리방면) - 장흥리(송천4리입구건너방면)
GMB174-120,7,장흥리(송천4리입구건너방면) - 송천4리입구건너(구미대학교)
GMB174-120,8,송천4리입구건너(구미대학교) - 하송(금계방면)
GMB174-120,9,하송(금계방면) - 덕일한마음아파트후문 건너
GMB174-120,10,덕일한마음아파트후문 건너 - 아포한마음아파트건너
GMB174-120,11,아포한마음아파트건너 - 아포역(아포읍행정복지센터방면)
GMB174-120,12,아포역(아포읍행정복지센터방면) - 아포읍행정복지센터앞
GMB174-120,13,아포읍행정복지센터앞 - 아포초등학교
GMB174-120,14,아포초등학교 - 경북과학기술고등학교앞
GMB174-120,15,경북과학기술고등학교앞 - 칠산(진등방면)
GMB174-120,16,칠산(진등방면) - 진등(제석입구방면)
GMB174-120,17,진등(제석입구방면) - 제석입구(진등방면)
GMB174-120,18,제석입구(진등방면) - 진등(칠산방면)
GMB174-120,19,진등(칠산방면) - 칠산(경북과학기술고등학교방면)
GMB174-120,20,칠산(경북과학기술고등학교방면) - 경북과학기술고등학교건너
GMB174-120,21,경북과학기술고등학교건너 - 의동입구
GMB174-120,22,의동입구 - 아포읍행정복지센터건너
GMB174-120,23,아포읍행정복지센터건너 - 아포역(아포한마음아파트방면)
GMB174-120,24,아포역(아포한마음아파트방면) - 아포역(아포파출소앞)
GMB174-120,25,아포역(아포파출소앞) - 인3리(야동방면)
GMB174-120,26,인3리(야동방면) - 야동(야동인2리방면)
GMB174-120,27,야동(야동인2리방면) - 야동인2리
GMB174-120,28,야동인2리 - 백모교(서당방면)
GMB174-120,29,백모교(서당방면) - 서당(구암방면)
GMB174-120,30,서당(구암방면) - 예2리마을회관앞
GMB174-120,31,예2리마을회관앞 - 예2리경노당
GMB174-120,32,예2리경노당 - 예2리마을회관건너
GMB174-120,33,예2리마을회관건너 - 서당(구암방면)
GMB174-120,34,서당(구암방면) - 구암(새터방면)
GMB174-120,35,구암(새터방면) - 새터(외예리방면)
GMB174-120,36,새터(외예리방면) - 외예리(내예리방면)
GMB174-120,37,외예리(내예리방면) - 내예리(횡산역방면)
GMB174-120,38,내예리(횡산역방면) - 횡산리 대방골
GMB174-120,39,횡산리 대방골 - 횡산도롱골
GMB174-120,40,횡산도롱골 - 횡산입구건너
GMB174-120,41,횡산입구건너 - 횡산리말골건너
GMB174-120,42,횡산리말골건너 - 횡산
GMB174-120,43,횡산 - 횡산리말골
GMB174-120,44,횡산리말골 - 횡산입구(고아신촌방면)
GMB174-120,45,횡산입구(고아신촌방면) - 고아신촌(파산리방면)
GMB174-120,46,고아신촌(파산리방면) - 파산리(대망입구방면)
GMB174-120,47,파산리(대망입구방면) - 대망입구(오로삼거리방면)
GMB174-120,48,대망입구(오로삼거리방면) - 오로삼거리
GMB174-120,49,오로삼거리 - 고아농공단지건너
GMB174-120,50,고아농공단지건너 - 고아읍행정복지센터건너
GMB174-120,51,고아읍행정복지센터건너 - 고아정류장
GMB174-120,52,고아정류장 - 고아읍행정복지센터앞
GMB174-120,53,고아읍행정복지센터앞 - 고아초등학교앞
GMB174-120,54,고아초등학교앞 - 고아농공단지앞
GMB174-120,55,고아농공단지앞 - 오로삼거리
GMB174-120,56,오로삼거리 - 오로리(오로리새마을방면)
GMB174-120,57,오로리(오로리새마을방면) - 오로리새마을(고아에덴아파트방면)
GMB174-120,58,오로리새마을(고아에덴아파트방면) - 고아에덴아파트앞
GMB174-120,59,고아에덴아파트앞 - 선산터미널종점
GMB174-211,1,선산터미널종점 - 고아에덴아파트건너
GMB174-211,2,고아에덴아파트건너 - 오로리새마을(오로리방면)
GMB174-211,3,오로리새마을(오로리방면) - 오로리(오로삼거리방면)
GMB174-211,4,오로리(오로삼거리방면) - 오로삼거리
GMB174-211,5,오로삼거리 - 고아농공단지건너
GMB174-211,6,고아농공단지건너 - 고아읍행정복지센터건너
GMB174-211,7,고아읍행정복지센터건너 - 고아정류장
GMB174-211,8,고아정류장 - 고아읍행정복지센터앞
GMB174-211,9,고아읍행정복지센터앞 - 고아초등학교앞
GMB174-211,10,고아초등학교앞 - 고아농공단지앞
GMB174-211,11,고아농공단지앞 - 오로삼거리
GMB174-211,12,오로삼거리 - 파산리(고아신촌방면)
GMB174-211,13,파산리(고아신촌방면) - 고아신촌(횡산입구방면)
GMB174-211,14,고아신촌(횡산입구방면) - 횡산입구(내예리방면)
GMB174-211,15,횡산입구(내예리방면) - 횡산리말골건너
GMB174-211,16,횡산리말골건너 - 횡산
GMB174-211,17,횡산 - 횡산리말골
GMB174-211,18,횡산리말골 - 횡산입구(고아신촌방면)
GMB174-211,19,횡산입구(고아신촌방면) - 횡산리 대방골건너
GMB174-211,20,횡산리 대방골건너 - 내예리(외예리방면)
GMB174-211,21,내예리(외예리방면) - 외예리(새터방면)
GMB174-211,22,외예리(새터방면) - 새터(구암방면)
GMB174-211,23,새터(구암방면) - 구암(서당방면)
GMB174-211,24,구암(서당방면) - 서당(백모교방면)
GMB174-211,25,서당(백모교방면) - 백모교(야동방면)
GMB174-211,26,백모교(야동방면) - 야동(아포읍방면)
GMB174-211,27,야동(아포읍방면) - 야동(야동인2리방면)건너
GMB174-211,28,야동(야동인2리방면)건너 - 인3리(아포방면)
GMB174-211,29,인3리(아포방면) - 아포역(아포파출소건너)
GMB174-211,30,아포역(아포파출소건너) - 아포한마음아파트앞
GMB174-211,31,아포한마음아파트앞 - 덕일한마음아파트후문 앞
GMB174-211,32,덕일한마음아파트후문 앞 - 하송(송천4리입구방면)
GMB174-211,33,하송(송천4리입구방면) - 송천4리입구(구미대학교건너)
GMB174-211,34,송천4리입구(구미대학교건너) - 장흥리(진주울입구방면)
GMB174-211,35,장흥리(진주울입구방면) - 진주울입구(봉곡동입구방면)
GMB174-211,36,진주울입구(봉곡동입구방면) - 봉곡동입구(선기동교복단지앞방면)
GMB174-211,37,봉곡동입구(선기동교복단지앞방면) - 선기동교복단지앞
GMB174-211,38,선기동교복단지앞 - 도량2동입구(원평마을문화센터방면)
GMB174-211,39,도량2동입구(원평마을문화센터방면) - 원평마을문화센터앞
GMB174-211,40,원평마을문화센터앞 - 구미역
GMB17410,1,선산터미널종점 - 고아에덴아파트건너
GMB17410,2,고아에덴아파트건너 - 오로리새마을(오로리방면)
GMB17410,3,오로리새마을(오로리방면) - 오로리(오로삼거리방면)
GMB17410,4,오로리(오로삼거리방면) - 오로삼거리
GMB17410,5,오로삼거리 - 고아농공단지건너
GMB17410,6,고아농공단지건너 - 고아읍행정복지센터건너
GMB17410,7,고아읍행정복지센터건너 - 고아정류장
GMB17410,8,고아정류장 - 고아읍행정복지센터앞
GMB17410,9,고아읍행정복지센터앞 - 고아초등학교앞
GMB17410,10,고아초등학교앞 - 고아농공단지앞
GMB17410,11,고아농공단지앞 - 오로삼거리
GMB17410,12,오로삼거리 - 파산리(고아신촌방면)
GMB17410,13,파산리(고아신촌방면) - 고아신촌(횡산입구방면)
GMB17410,14,고아신촌(횡산입구방면) - 횡산입구(내예리방면)
GMB17410,15,횡산입구(내예리방면) - 횡산리 대방골건너
GMB17410,16,횡산리 대방골건너 - 내예리(외예리방면)
GMB17410,17,내예리(외예리방면) - 외예리(새터방면)
GMB17410,18,외예리(새터방면) - 새터(구암방면)
GMB17410,19,새터(구암방면) - 구암(서당방면)
GMB17410,20,구암(서당방면) - 서당(백모교방면)
GMB17410,21,서당(백모교방면) - 백모교(야동방면)
GMB17410,22,백모교(야동방면) - 야동(아포읍방면)
GMB17410,23,야동(아포읍방면) - 야동(야동인2리방면)건너
GMB17410,24,야동(야동인2리방면)건너 - 인3리(아포방면)
GMB17410,25,인3리(아포방면) - 아포역(아포파출소건너)
GMB17410,26,아포역(아포파출소건너) - 아포한마음아파트앞
GMB17410,27,아포한마음아파트앞 - 덕일한마음아파트후문 앞
GMB17410,28,덕일한마음아파트후문 앞 - 하송(송천4리입구방면)
GMB17410,29,하송(송천4리입구방면) - 송천4리입구(구미대학교건너)
GMB17410,30,송천4리입구(구미대학교건너) - 장흥리(진주울입구방면)
GMB17410,31,장흥리(진주울입구방면) - 진주울입구(봉곡동입구방면)
GMB17410,32,진주울입구(봉곡동입구방면) - 봉곡동입구(선기동교복단지앞방면)
GMB17410,33,봉곡동입구(선기동교복단지앞방면) - 선기동교복단지앞
GMB17410,34,선기동교복단지앞 - 도량2동입구(원평마을문화센터방면)
GMB17410,35,도량2동입구(원평마을문화센터방면) - 원평마을문화센터앞
GMB17410,36,원평마을문화센터앞 - 구미역
GMB17410,37,구미역 - 구미역(선산노선정류장)
GMB17420,1,구미역(김천행) - 원평마을문화센터건너
GMB17420,2,원평마을문화센터건너 - 도량2동입구(선기동교복단지건너방면)
GMB17420,3,도량2동입구(선기동교복단지건너방면) - 선기동교복단지건너
GMB17420,4,선기동교복단지건너 - 봉곡동입구(진주울입구방면)
GMB17420,5,봉곡동입구(진주울입구방면) - 진주울입구(장흥리방면)
GMB17420,6,진주울입구(장흥리방면) - 장흥리(송천4리입구건너방면)
GMB17420,7,장흥리(송천4리입구건너방면) - 송천4리입구건너(구미대학교)
GMB17420,8,송천4리입구건너(구미대학교) - 하송(금계방면)
